,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Symbol,Security Name,common name
2662,2662,2662,2662,2662,LANDP,Gladstone Land ,
2663,2663,2663,2663,2663,LARK,Landmark Ban ,
2664,2664,2664,2664,2664,LASE,Laser Photonics ,
2665,2665,2665,2665,2665,LASR,nLIGHT ,
2666,2666,2666,2666,2666,LATG,LatAmGrowth SPAC,
2667,2667,2667,2667,2667,LATGU,LatAmGrowth SPAC,
2668,2668,2668,2668,2668,LAUR,Laureate Education ,
2669,2669,2669,2669,2669,LAZR,Luminar Technologies,
2670,2670,2670,2670,2670,LAZY,Lazydays Holdings ,
2671,2671,2671,2671,2671,LBAI,Lakeland Ban ,
2672,2672,2672,2672,2672,LBBB,Lakeshore Acquisition ,
2673,2673,2673,2673,2673,LBBBR,Lakeshore Acquisition ,
2674,2674,2674,2674,2674,LBBBU,Lakeshore Acquisition ,
2675,2675,2675,2675,2675,LBBBW,Lakeshore Acquisition ,
2676,2676,2676,2676,2676,LBC,Luther Burbank ,
2677,2677,2677,2677,2677,LBPH,Longboard Pharmaceuticals ,
2678,2678,2678,2678,2678,LBRDA,Liberty Broadband ,
2679,2679,2679,2679,2679,LBRDK,Liberty Broadband ,
2680,2680,2680,2680,2680,LBRDP,Liberty Broadband ,
2681,2681,2681,2681,2681,LBTYA,Liberty Global plc,
2682,2682,2682,2682,2682,LBTYB,Liberty Global plc,
2683,2683,2683,2683,2683,LBTYK,Liberty Global plc,
2684,2684,2684,2684,2684,LCA,Landcadia Holdings IV ,
2685,2685,2685,2685,2685,LCAA,L Catterton Asia Acquisition ,
2686,2686,2686,2686,2686,LCAAU,L Catterton Asia Acquisition ,
2687,2687,2687,2687,2687,LCAAW,L Catterton Asia Acquisition ,
2688,2688,2688,2688,2688,LCAHU,Landcadia Holdings IV ,
2689,2689,2689,2689,2689,LCAHW,Landcadia Holdings IV ,
2690,2690,2690,2690,2690,LCFY,Locafy ,
2691,2691,2691,2691,2691,LCFYW,Locafy ,
2692,2692,2692,2692,2692,LCID,Lucid Group ,
2693,2693,2693,2693,2693,LCNB,LCNB ,
2694,2694,2694,2694,2694,LCUT,Lifetime Brands ,
2695,2695,2695,2695,2695,LDEM,iShares ESG MSCI EM Leaders ,
2696,2696,2696,2696,2696,LDSF,First Trust Low Duration Strategic Focus ,
2697,2697,2697,2697,2697,LDWY,Lendway ,
2698,2698,2698,2698,2698,LE,Lands' End ,
2699,2699,2699,2699,2699,LECO,Loln Electric Holdings ,
2700,2700,2700,2700,2700,LEDS,SemiLEDS ,
2701,2701,2701,2701,2701,LEE,Lee Enterprises ,
2702,2702,2702,2702,2702,LEGH,Legacy Housing ,
2703,2703,2703,2703,2703,LEGN,Legend Biotech ,
2704,2704,2704,2704,2704,LEGR,First Trust Indxx Innovative Transaction & Process ,
2705,2705,2705,2705,2705,LESL,Leslie's ,
2706,2706,2706,2706,2706,LEXX,Lexaria Bioscience ,
2707,2707,2707,2707,2707,LEXXW,Lexaria Bioscience ,
2708,2708,2708,2708,2708,LFAC,LF Capital Acquisition,
2709,2709,2709,2709,2709,LFACU,LF Capital Acquisition,
2710,2710,2710,2710,2710,LFACW,LF Capital Acquisition,
2711,2711,2711,2711,2711,LFCR,Lifecore Biomedical ,
2712,2712,2712,2712,2712,LFLY,Leafly Holdings ,
2713,2713,2713,2713,2713,LFLYW,Leafly Holdings ,
2714,2714,2714,2714,2714,LFMD,LifeMD ,
2715,2715,2715,2715,2715,LFMDP,LifeMD ,
2716,2716,2716,2716,2716,LFST,LifeStance Health Group ,
2717,2717,2717,2717,2717,LFUS,Littelfuse ,
2718,2718,2718,2718,2718,LFVN,Lifevantage ,
2719,2719,2719,2719,2719,LGHL,Lion Group Holding ,
2720,2720,2720,2720,2720,LGHLW,Lion Group Holding ,
2721,2721,2721,2721,2721,LGIH,LGI Homes ,
2722,2722,2722,2722,2722,LGMK,LogicMark ,
2723,2723,2723,2723,2723,LGND,Ligand Pharmaceuticals ,
2724,2724,2724,2724,2724,LGO,Largo ,
2725,2725,2725,2725,2725,LGRO,Level Four Large Cap Growth Active ,
2726,2726,2726,2726,2726,LGST,Semper Paratus Acquisition ,
2727,2727,2727,2727,2727,LGSTU,Semper Paratus Acquisition ,
2728,2728,2728,2728,2728,LGSTW,Semper Paratus Acquisition ,
2729,2729,2729,2729,2729,LGVC,LAMF Global Ventures,
2730,2730,2730,2730,2730,LGVCU,LAMF Global Ventures,
2731,2731,2731,2731,2731,LGVCW,LAMF Global Ventures,
2732,2732,2732,2732,2732,LGVN,Longeveron ,
2733,2733,2733,2733,2733,LGVNR,Longeveron ,
2734,2734,2734,2734,2734,LI,Li Auto ,
2735,2735,2735,2735,2735,LIAN,LianBio,
2736,2736,2736,2736,2736,LIBY,Liberty Resources Acquisition ,
2737,2737,2737,2737,2737,LIBYU,Liberty Resources Acquisition ,
2738,2738,2738,2738,2738,LIBYW,Liberty Resources Acquisition ,
2739,2739,2739,2739,2739,LICN,Lichen China ,
2740,2740,2740,2740,2740,LIDR,AEye ,
2741,2741,2741,2741,2741,LIDRW,AEye ,
2742,2742,2742,2742,2742,LIFE,aTyr Pharma ,
2743,2743,2743,2743,2743,LIFW,MSP Recovery ,
2744,2744,2744,2744,2744,LIFWW,MSP Recovery ,
2745,2745,2745,2745,2745,LIFWZ,MSP Recovery ,
2746,2746,2746,2746,2746,LILA,Liberty Latin America ,
2747,2747,2747,2747,2747,LILAK,Liberty Latin America ,
2748,2748,2748,2748,2748,LILM,Lilium N.V.,
2749,2749,2749,2749,2749,LILMW,Lilium N.V.,
2750,2750,2750,2750,2750,L,Loln Educational Services ,
2751,2751,2751,2751,2751,LIND,Lindblad Expeditions Holdings,
2752,2752,2752,2752,2752,LINK,Interlink Electronics ,
2753,2753,2753,2753,2753,LIPO,Lipella Pharmaceuticals ,
2754,2754,2754,2754,2754,LIQT,LiqTech International ,
2755,2755,2755,2755,2755,LITE,Lumentum Holdings ,
2756,2756,2756,2756,2756,LITM,Snow Lake Resources ,
2757,2757,2757,2757,2757,LITP,Sprott Lithium Miners ,
2758,2758,2758,2758,2758,LIVB,LIV Capital Acquisition,
2759,2759,2759,2759,2759,LIVBU,LIV Capital Acquisition,
2760,2760,2760,2760,2760,LIVBW,LIV Capital Acquisition,
2761,2761,2761,2761,2761,LIVE,Live Ventures ,
2762,2762,2762,2762,2762,LIVN,LivaNova PLC,
2763,2763,2763,2763,2763,LIXT,Lixte Biotechnology Holdings ,
2764,2764,2764,2764,2764,LIXTW,Lixte Biotechnology Holdings ,
2765,2765,2765,2765,2765,LIZI,LIZHI ,
2766,2766,2766,2766,2766,LKCO,Luokung Technology ,
2767,2767,2767,2767,2767,LKFN,Lakeland Financial ,
2768,2768,2768,2768,2768,LKQ,LKQ ,
2769,2769,2769,2769,2769,LLYVA,Liberty Media ,
2770,2770,2770,2770,2770,LLYVK,Liberty Media ,
2771,2771,2771,2771,2771,LMAT,LeMaitre Vascular ,
2772,2772,2772,2772,2772,LMB,Limbach Holdings ,
2773,2773,2773,2773,2773,LMBS,First Trust Low Duration Opportunities ,
2774,2774,2774,2774,2774,LMDX,LumiraDx ,
2775,2775,2775,2775,2775,LMDXW,LumiraDx ,
2776,2776,2776,2776,2776,LMFA,LM Funding America ,
2777,2777,2777,2777,2777,LMNL,Liminal BioSciences ,
2778,2778,2778,2778,2778,LMNR,Limoneira Co,
2779,2779,2779,2779,2779,LNKB,LINKBAN ,
2780,2780,2780,2780,2780,LNSR,LENSAR ,
2781,2781,2781,2781,2781,LNT,Alliant Energy ,
2782,2782,2782,2782,2782,LNTH,Lantheus Holdings ,
2783,2783,2783,2783,2783,LNW,Light & Wonder,
2784,2784,2784,2784,2784,LNZA,LanzaTech Global ,
2785,2785,2785,2785,2785,LNZAW,LanzaTech Global ,
2786,2786,2786,2786,2786,LOAN,Manhattan Bridge Capital ,
2787,2787,2787,2787,2787,LOCO,El Pollo Loco Holdings ,
2788,2788,2788,2788,2788,LOGI,Logitech International S.A.,
2789,2789,2789,2789,2789,LOOP,Loop Industries ,
2790,2790,2790,2790,2790,LOPE,Grand Canyon Education ,
2791,2791,2791,2791,2791,LOVE,The Lovesac ,
2792,2792,2792,2792,2792,LPCN,Lipocine ,
2793,2793,2793,2793,2793,LPLA,LPL Financial Holdings ,
2794,2794,2794,2794,2794,LPRO,Open Lending ,
2795,2795,2795,2795,2795,LPSN,LivePerson ,
2796,2796,2796,2796,2796,LPTH,LightPath Technologies ,
2797,2797,2797,2797,2797,LPTX,Leap Therapeutics ,
2798,2798,2798,2798,2798,LQDA,Liquidia ,
2799,2799,2799,2799,2799,LQDT,Liquidity Services ,
2800,2800,2800,2800,2800,LQR,LQR House ,
2801,2801,2801,2801,2801,LRCX,Lam Research ,
2802,2802,2802,2802,2802,LRFC,Logan Ridge Finance ,
2803,2803,2803,2803,2803,LRGE,ClearBridge Large Cap Growth ESG ,
2804,2804,2804,2804,2804,LRMR,Larimar Therapeutics ,
2805,2805,2805,2805,2805,LRND,IQ U.S. Large Cap R&D Leaders ,
2806,2806,2806,2806,2806,LSAK,Lesaka Technologies ,
2807,2807,2807,2807,2807,LSBK,Lake Shore Ban ,
2808,2808,2808,2808,2808,LSCC,Lattice Semiconductor ,
2809,2809,2809,2809,2809,LSDI,Lucy Scientific Discovery ,
2810,2810,2810,2810,2810,LSEA,Landsea Homes ,
2811,2811,2811,2811,2811,LSEAW,Landsea Homes ,
2812,2812,2812,2812,2812,LSTA,Lisata Therapeutics ,
2813,2813,2813,2813,2813,LSTR,Landstar System ,
2814,2814,2814,2814,2814,LSXMA,Liberty Media ,
2815,2815,2815,2815,2815,LSXMB,Liberty Media ,
2816,2816,2816,2816,2816,LSXMK,Liberty Media ,
2817,2817,2817,2817,2817,LTBR,Lightbridge ,
2818,2818,2818,2818,2818,LTRN,Lantern Pharma ,
2819,2819,2819,2819,2819,LTRPA,Liberty TripAdvisor Holdings ,
2820,2820,2820,2820,2820,LTRPB,Liberty TripAdvisor Holdings ,
2821,2821,2821,2821,2821,LTRX,Lantronix ,
2822,2822,2822,2822,2822,LTRY,Lottery.com ,
2823,2823,2823,2823,2823,LTRYW,Lottery.com ,
2824,2824,2824,2824,2824,LUCD,Lucid Diagnostics ,
2825,2825,2825,2825,2825,LUCY,Innovative Eyewear ,
2826,2826,2826,2826,2826,LUCYW,Innovative Eyewear ,
2827,2827,2827,2827,2827,LULU,lululemon athletica ,
2828,2828,2828,2828,2828,LUMO,Lumos Pharma ,
2829,2829,2829,2829,2829,LUNA,Luna Innovations ,
2830,2830,2830,2830,2830,LUNG,Pulmonx ,
2831,2831,2831,2831,2831,LUNR,Intuitive Machines ,
2832,2832,2832,2832,2832,LUNRW,Intuitive Machines ,
2833,2833,2833,2833,2833,LUXH,LuxUrban Hotels ,
2834,2834,2834,2834,2834,LVHD,Franklin U.S. Low Volatility High Dividend Index ,
2835,2835,2835,2835,2835,LVLU,Lulu's Fashion Lounge Holdings ,
2836,2836,2836,2836,2836,LVO,LiveOne ,
2837,2837,2837,2837,2837,LVOX,LiveVox Holdings ,
2838,2838,2838,2838,2838,LVOXU,LiveVox Holdings ,
2839,2839,2839,2839,2839,LVOXW,LiveVox Holdings ,
2840,2840,2840,2840,2840,LVRO,Lavoro ,
2841,2841,2841,2841,2841,LVROW,Lavoro ,
2842,2842,2842,2842,2842,LVTX,LAVA Therapeutics N.V.,
2843,2843,2843,2843,2843,LWAY,Lifeway Foods ,
2844,2844,2844,2844,2844,LWLG,Lightwave Logic ,
2845,2845,2845,2845,2845,LX,LexinFintech Holdings ,
2846,2846,2846,2846,2846,LXEH,Lixiang Education Holding,
2847,2847,2847,2847,2847,LXRX,Lexicon Pharmaceuticals ,
2848,2848,2848,2848,2848,LYEL,Lyell Immunopharma ,
2849,2849,2849,2849,2849,LYFT,Lyft ,
2850,2850,2850,2850,2850,LYRA,Lyra Therapeutics ,
2851,2851,2851,2851,2851,LYT,Lytus Technologies Holdings PTV. ,
2852,2852,2852,2852,2852,LYTS,LSI Industries ,
2853,2853,2853,2853,2853,LZ,LegalZoom.com ,
2854,2854,2854,2854,2854,LZRD,Parabla Innovation ,
2855,2855,2855,2855,2855,MACA,Moringa Acquisition ,
2856,2856,2856,2856,2856,MACAU,Moringa Acquisition ,
2857,2857,2857,2857,2857,MACAW,Moringa Acquisition ,
2858,2858,2858,2858,2858,MACK,Merrimack Pharmaceuticals ,
2859,2859,2859,2859,2859,MAMA,Mama's Creations ,
2860,2860,2860,2860,2860,MANH,Manhattan Associates ,
2861,2861,2861,2861,2861,MAPS,WM Technology ,
2862,2862,2862,2862,2862,MAPSW,WM Technology ,
2863,2863,2863,2863,2863,MAQC,Maquia Capital Acquisition ,
2864,2864,2864,2864,2864,MAQCU,Maquia Capital Acquisition ,
2865,2865,2865,2865,2865,MAQCW,Maquia Capital Acquisition ,
2866,2866,2866,2866,2866,MAR,Marriott International,
2867,2867,2867,2867,2867,MARA,Marathon Digital Holdings ,
2868,2868,2868,2868,2868,MARK,Remark Holdings ,
2869,2869,2869,2869,2869,MARPS,Marine Petroleum Trust,
2870,2870,2870,2870,2870,MARX,Mars Acquisition ,
2871,2871,2871,2871,2871,MARXR,Mars Acquisition ,
2872,2872,2872,2872,2872,MARXU,Mars Acquisition ,
2873,2873,2873,2873,2873,MASI,Masimo ,
2874,2874,2874,2874,2874,MASS,908 Devices ,
2875,2875,2875,2875,2875,MAT,Mattel ,
2876,2876,2876,2876,2876,MATH,Metalpha Technology Holding ,
2877,2877,2877,2877,2877,MATW,Matthews International ,
2878,2878,2878,2878,2878,MAXI,Simplify Bitcoin Strategy PLUS ome ,
2879,2879,2879,2879,2879,MAXN,Maxeon Solar Technologies ,
2880,2880,2880,2880,2880,MAYS,J. W. Mays ,
2881,2881,2881,2881,2881,MBB,iShares MBS ,
2882,2882,2882,2882,2882,MBCN,Middlefield Banc ,
2883,2883,2883,2883,2883,MBIN,Merchants Ban,
2884,2884,2884,2884,2884,MBINM,Merchants Ban,
2885,2885,2885,2885,2885,MBINN,Merchants Ban,
2886,2886,2886,2886,2886,MBINO,Merchants Ban,
2887,2887,2887,2887,2887,MBINP,Merchants Ban,
2888,2888,2888,2888,2888,MBIO,Mustang Bio ,
2889,2889,2889,2889,2889,MBLY,Mobileye Global ,
2890,2890,2890,2890,2890,MBNKP,Medallion Bank,
2891,2891,2891,2891,2891,MBOT,Microbot Medical,
2892,2892,2892,2892,2892,MBRX,Moleculin Biotech ,
2893,2893,2893,2893,2893,MBTC,Nocturne Acquisition ,
2894,2894,2894,2894,2894,MBTCR,Nocturne Acquisition ,
2895,2895,2895,2895,2895,MBTCU,Nocturne Acquisition ,
2896,2896,2896,2896,2896,MBUU,Malibu Boats ,
2897,2897,2897,2897,2897,MBWM,Mercantile Bank ,
2898,2898,2898,2898,2898,MCAA,Mountain & Acquisition ,
2899,2899,2899,2899,2899,MCAAU,Mountain & Acquisition ,
2900,2900,2900,2900,2900,MCAAW,Mountain & Acquisition ,
2901,2901,2901,2901,2901,MCAC,Monterey Capital Acquisition ,
2902,2902,2902,2902,2902,MCACR,Monterey Capital Acquisition ,
2903,2903,2903,2903,2903,MCACU,Monterey Capital Acquisition ,
2904,2904,2904,2904,2904,MCACW,Monterey Capital Acquisition ,
2905,2905,2905,2905,2905,MCAF,Mountain Crest AcquisitionV,
2906,2906,2906,2906,2906,MCAFR,Mountain Crest AcquisitionV,
2907,2907,2907,2907,2907,MCAFU,Mountain Crest AcquisitionV,
2908,2908,2908,2908,2908,MCAG,Mountain Crest Acquisition,
2909,2909,2909,2909,2909,MCAGR,Mountain Crest Acquisition,
2910,2910,2910,2910,2910,MCAGU,Mountain Crest Acquisition,
2911,2911,2911,2911,2911,MCBC,Macatawa Bank ,
2912,2912,2912,2912,2912,MCBS,MetroCity Bankshares ,
2913,2913,2913,2913,2913,MCFT,MasterCraft Boat Holdings ,
2914,2914,2914,2914,2914,MCHI,iShares MSCI China ,
2915,2915,2915,2915,2915,MCHP,Microchip Technology ,
2916,2916,2916,2916,2916,MCHX,Marchex ,
2917,2917,2917,2917,2917,MCLD,mCloud Technologies ,
2918,2918,2918,2918,2918,MCLDP,mCloud Technologies ,
2919,2919,2919,2919,2919,MCLDW,mCloud Technologies ,
2920,2920,2920,2920,2920,MCOM,micromobility.com ,
2921,2921,2921,2921,2921,MCOMW,micromobility.com ,
2922,2922,2922,2922,2922,MCRB,Seres Therapeutics ,
2923,2923,2923,2923,2923,MCRI,Monarch Casino & Resort ,
2924,2924,2924,2924,2924,MCSE,Martin Currie Sustainable International Equity ,
2925,2925,2925,2925,2925,MCVT,Mill City Ventures ,
2926,2926,2926,2926,2926,MDAI,Spectral AI ,
2927,2927,2927,2927,2927,MDAIW,Spectral AI ,
2928,2928,2928,2928,2928,MDB,MongoDB ,
2929,2929,2929,2929,2929,MDCP,VictoryShares THB Mid Cap ESG ,
2930,2930,2930,2930,2930,MDGL,Madrigal Pharmaceuticals ,
2931,2931,2931,2931,2931,MDGS,Medigus ,
2932,2932,2932,2932,2932,MDIA,Mediaco Holding ,
2933,2933,2933,2933,2933,MDIV,Multi-Asset Diversified ome Index Fund,
2934,2934,2934,2934,2934,MDJH,MDJM ,
2935,2935,2935,2935,2935,MDLZ,Mondelez International ,
2936,2936,2936,2936,2936,MDNA,Medicenna Therapeutics ,
2937,2937,2937,2937,2937,MDRR,Medalist Diversified REIT ,
2938,2938,2938,2938,2938,MDRRP,Medalist Diversified REIT ,
2939,2939,2939,2939,2939,MDRX,Veradigm ,
2940,2940,2940,2940,2940,MDVL,MedAvail Holdings,
2941,2941,2941,2941,2941,MDWD,MediWound ,
2942,2942,2942,2942,2942,MDWT,Midwest Holding ,
2943,2943,2943,2943,2943,MDXG,MiMedx Group ,
2944,2944,2944,2944,2944,MDXH,MDxHealth SA,
2945,2945,2945,2945,2945,ME,23andMe Holding ,
2946,2946,2946,2946,2946,MEDP,Medpace Holdings ,
2947,2947,2947,2947,2947,MEDS,TRxADE HEALTH ,
2948,2948,2948,2948,2948,MEDX,Horizon Kinetics Medical ,
2949,2949,2949,2949,2949,MEGL,Magic Empire Global ,
2950,2950,2950,2950,2950,MEIP,MEI Pharma ,
2951,2951,2951,2951,2951,MELI,MercadoLibre ,
2952,2952,2952,2952,2952,MEOH,Methanex ,
2953,2953,2953,2953,2953,MERC,Mercer International ,
2954,2954,2954,2954,2954,MESA,Mesa Air Group ,
2955,2955,2955,2955,2955,MESO,Mesoblast ,
2956,2956,2956,2956,2956,META,Meta Platforms ,
2957,2957,2957,2957,2957,METC,Ramaco Resources ,
2958,2958,2958,2958,2958,METCB,Ramaco Resources ,
2959,2959,2959,2959,2959,METCL,Ramaco Resources ,
2960,2960,2960,2960,2960,METX,BTC Digital ,
2961,2961,2961,2961,2961,METXW,BTC Digital ,
2962,2962,2962,2962,2962,MF,Missfresh ,
2963,2963,2963,2963,2963,MFH,Mercurity Fintech Holding ,
2964,2964,2964,2964,2964,MFIC,MidCap Financial Investment ,
2965,2965,2965,2965,2965,MFIN,Medallion Financial ,
2966,2966,2966,2966,2966,MFLX,First Trust Flexible Municipal High ome ,
2967,2967,2967,2967,2967,MGAM,Mobile Global Esports ,
2968,2968,2968,2968,2968,MGEE,MGE Energy ,
2969,2969,2969,2969,2969,MGIC,Magic Software Enterprises ,
2970,2970,2970,2970,2970,MGIH,Millennium Group International Holdings ,
2971,2971,2971,2971,2971,MGNI,Magnite ,
2972,2972,2972,2972,2972,MGNX,MacroGenics ,
2973,2973,2973,2973,2973,MGOL,MGO Global ,
2974,2974,2974,2974,2974,MGPI,MGP Ingredients ,
2975,2975,2975,2975,2975,MGRC,McGrath Rent,
2976,2976,2976,2976,2976,MGRM,Monogram Orthopaedics ,
2977,2977,2977,2977,2977,MGRX,Mangoceuticals ,
2978,2978,2978,2978,2978,MGTX,MeiraGTx Holdings plc,
2979,2979,2979,2979,2979,MGYR,Magyar Ban ,
2980,2980,2980,2980,2980,MHLD,Maiden Holdings ,
2981,2981,2981,2981,2981,MHUA,Meihua International Medical Technologies,
2982,2982,2982,2982,2982,MICS,The Singing Machine,
2983,2983,2983,2983,2983,MIDD,The Middleby ,
2984,2984,2984,2984,2984,MIGI,Mawson Infrastructure Group ,
2985,2985,2985,2985,2985,MILN,Global X Millennial Consumer ,
2986,2986,2986,2986,2986,MIND,MIND Technology ,
2987,2987,2987,2987,2987,MINDP,MIND Technology ,
2988,2988,2988,2988,2988,MINM,Minim ,
2989,2989,2989,2989,2989,MIRA,MIRA Pharmaceuticals ,
2990,2990,2990,2990,2990,MIRM,Mirum Pharmaceuticals ,
2991,2991,2991,2991,2991,MIRO,Miromatrix Medical ,
2992,2992,2992,2992,2992,MIST,Milestone Pharmaceuticals ,
2993,2993,2993,2993,2993,MITA,Coliseum Acquisition ,
2994,2994,2994,2994,2994,MITAU,Coliseum Acquisition ,
2995,2995,2995,2995,2995,MITAW,Coliseum Acquisition ,
2996,2996,2996,2996,2996,MITK,Mitek Systems ,
2997,2997,2997,2997,2997,MKAM,MKAM ,
2998,2998,2998,2998,2998,MKSI,MKS Instruments ,
2999,2999,2999,2999,2999,MKTW,MarketWise ,
3000,3000,3000,3000,3000,MKTX,MarketAxess Holdings ,
3001,3001,3001,3001,3001,MKUL,Molekule Group ,
3002,3002,3002,3002,3002,MLAB,Mesa Laboratories ,
3003,3003,3003,3003,3003,MLCO,Melco Resorts & Entertainment ,
3004,3004,3004,3004,3004,MLEC,Moolec Science SA,
3005,3005,3005,3005,3005,MLECW,Moolec Science SA,
3006,3006,3006,3006,3006,MLGO,MicroAlgo ,
3007,3007,3007,3007,3007,MLKN,MillerKnoll ,
3008,3008,3008,3008,3008,MLTX,MoonLake Immunotherapeutics,
3009,3009,3009,3009,3009,MLYS,Mineralys Therapeutics ,
3010,3010,3010,3010,3010,MMAT,Meta Materials ,
3011,3011,3011,3011,3011,MMLP,Martin Midstream Partners ,
3012,3012,3012,3012,3012,MMSI,Merit Medical Systems ,
3013,3013,3013,3013,3013,MMV,MultiMetaVerse Holdings ,
3014,3014,3014,3014,3014,MMVWW,MultiMetaVerse Holdings ,
3015,3015,3015,3015,3015,MMYT,MakeMyTrip ,
3016,3016,3016,3016,3016,MNDO,MIND C.T.I. ,
3017,3017,3017,3017,3017,MNDY,monday.com ,
3018,3018,3018,3018,3018,MNKD,MannKind ,
3019,3019,3019,3019,3019,MNMD,Mind Medicine (MindMed) ,
3020,3020,3020,3020,3020,MNOV,MediciNova ,
3021,3021,3021,3021,3021,MNPR,Monopar Therapeutics ,
3022,3022,3022,3022,3022,MNRO,Monro,
3023,3023,3023,3023,3023,MNSB,MainStreet Bancshares ,
3024,3024,3024,3024,3024,MNSBP,MainStreet Bancshares ,
3025,3025,3025,3025,3025,MNST,Monster Beverage ,
3026,3026,3026,3026,3026,MNTK,Montauk Renewables ,
3027,3027,3027,3027,3027,MNTS,Momentus ,
3028,3028,3028,3028,3028,MNTSW,Momentus ,
3029,3029,3029,3029,3029,MNTX,Manitex International ,
3030,3030,3030,3030,3030,MOB,Mobilicom ,
3031,3031,3031,3031,3031,MOBBW,Mobilicom ,
3032,3032,3032,3032,3032,MOBQ,Mobiquity Technologies ,
3033,3033,3033,3033,3033,MOBQW,Mobiquity Technologies ,
3034,3034,3034,3034,3034,MOBV,Mobiv Acquisition ,
3035,3035,3035,3035,3035,MOBVU,Mobiv Acquisition ,
3036,3036,3036,3036,3036,MOBVW,Mobiv Acquisition ,
3037,3037,3037,3037,3037,MODD,Modular Medical ,
3038,3038,3038,3038,3038,MODL,VictoryShares WestEnd U.S. Sector ,
3039,3039,3039,3039,3039,MODV,ModivCare ,
3040,3040,3040,3040,3040,MOFG,MidWestOne Financial Group ,
3041,3041,3041,3041,3041,MOGO,Mogo ,
3042,3042,3042,3042,3042,MOLN,Molecular Partners AG,
3043,3043,3043,3043,3043,MOMO,Hello Group,
3044,3044,3044,3044,3044,MOND,Mondee Holdings ,
3045,3045,3045,3045,3045,MOR,MorphoSys AG,
3046,3046,3046,3046,3046,MORF,Morphic Holding ,
3047,3047,3047,3047,3047,MORN,Morningstar ,
3048,3048,3048,3048,3048,MOTS,Motus GI Holdings ,
3049,3049,3049,3049,3049,MOVE,Movano ,
3050,3050,3050,3050,3050,MOXC,Moxian (BVI),
3051,3051,3051,3051,3051,MPAA,Motorcar Parts of America ,
3052,3052,3052,3052,3052,MPB,Mid Penn Ban,
3053,3053,3053,3053,3053,MPRA,Mercato Partners Acquisition ,
3054,3054,3054,3054,3054,MPRAU,Mercato Partners Acquisition ,
3055,3055,3055,3055,3055,MPRAW,Mercato Partners Acquisition ,
3056,3056,3056,3056,3056,MPWR,Monolithic Power Systems ,
3057,3057,3057,3057,3057,MQ,Marqeta ,
3058,3058,3058,3058,3058,MRAI,Marpai ,
3059,3059,3059,3059,3059,MRAM,Everspin Technologies ,
3060,3060,3060,3060,3060,MRBK,Meridian ,
3061,3061,3061,3061,3061,MRCC,Monroe Capital ,
3062,3062,3062,3062,3062,MRCY,Mercury Systems ,
3063,3063,3063,3063,3063,MREO,Mereo BioPharma Group plc,
3064,3064,3064,3064,3064,MRIN,Marin Software ,
3065,3065,3065,3065,3065,MRKR,Marker Therapeutics ,
3066,3066,3066,3066,3066,MRM,MEDIROM Healthcare Technologies ,
3067,3067,3067,3067,3067,MRNA,Moderna ,
3068,3068,3068,3068,3068,MRND,IQ U.S. Mid Cap R&D Leaders ,
3069,3069,3069,3069,3069,MRNS,Marinus Pharmaceuticals ,
3070,3070,3070,3070,3070,MRSN,Mersana Therapeutics ,
3071,3071,3071,3071,3071,MRTN,Marten Transport ,
3072,3072,3072,3072,3072,MRTX,Mirati Therapeutics ,
3073,3073,3073,3073,3073,MRUS,Merus N.V.,
3074,3074,3074,3074,3074,MRVI,Maravai LifeSciences Holdings ,
3075,3075,3075,3075,3075,MRVL,Marvell Technology ,
3076,3076,3076,3076,3076,MSBI,Midland States Ban ,
3077,3077,3077,3077,3077,MSBIP,Midland States Ban ,
3078,3078,3078,3078,3078,MSEX,Middlesex Water ,
3079,3079,3079,3079,3079,MSFD,Direxion Daily MSFT Bear 1X Shares,
3080,3080,3080,3080,3080,MSFT,Microsoft ,
3081,3081,3081,3081,3081,MSFU,Direxion Daily MSFT Bull 1.5X Shares,
3082,3082,3082,3082,3082,MSGM,Motorsport Games ,
3083,3083,3083,3083,3083,MSSA,Metal Sky Star Acquisition ,
3084,3084,3084,3084,3084,MSSAR,Metal Sky Star Acquisition ,
3085,3085,3085,3085,3085,MSSAU,Metal Sky Star Acquisition ,
3086,3086,3086,3086,3086,MSSAW,Metal Sky Star Acquisition ,
3087,3087,3087,3087,3087,MSTR,MicroStrategy ,
3088,3088,3088,3088,3088,MTC,MMTec ,
3089,3089,3089,3089,3089,MTCH,Match Group ,
3090,3090,3090,3090,3090,MTEK,Maris-Tech ,
3091,3091,3091,3091,3091,MTEKW,Maris-Tech ,
3092,3092,3092,3092,3092,MTEM,Molecular Templates ,
3093,3093,3093,3093,3093,MTEX,Mannatech ,
3094,3094,3094,3094,3094,MTLS,Materialise NV,
3095,3095,3095,3095,3095,MTRX,Matrix Service ,
3096,3096,3096,3096,3096,MTRY,Monterey Innovation Acquisition ,
3097,3097,3097,3097,3097,MTRYU,Monterey Innovation Acquisition ,
3098,3098,3098,3098,3098,MTRYW,Monterey Innovation Acquisition ,
3099,3099,3099,3099,3099,MTSI,MACOM Technology Solutions Holdings ,
3100,3100,3100,3100,3100,MTTR,Matterport ,
3101,3101,3101,3101,3101,MU,Micron Technology ,
3102,3102,3102,3102,3102,MULN,Mullen Automotive ,
3103,3103,3103,3103,3103,MURF,Murphy Canyon Acquisition ,
